booking_id,booking_date,customer_id,customer_name,city,service_type,payment_mode,booking_amount,booking_status
16666,2025-09-03,1611,Customer_3746,Hyderabad,Bus,Net Banking,24452.62,Cancelled
16667,2025-07-06,4420,Customer_6824,Mumbai,Train,UPI,20520.38,Confirmed
16668,2025-12-03,4194,Customer_1159,Chennai,Bus,Debit Card,12393.37,Cancelled
16669,2025-09-16,2397,Customer_2138,Chennai,Flight,Net Banking,4965.56,Cancelled
16670,2025-12-20,2456,Customer_6632,Bangalore,Train,Credit Card,22318.56,Cancelled
16671,2025-02-09,3193,Customer_4916,Hyderabad,Hotel,Debit Card,16394.36,Cancelled
16672,2025-03-30,4074,Customer_1841,Delhi,Train,Net Banking,3826.45,Confirmed
16673,2025-05-05,2337,Customer_1911,Bangalore,Flight,Credit Card,4986.06,Confirmed
16674,2025-12-17,5422,Customer_3665,Chennai,Train,Net Banking,13750.09,Confirmed
16675,2025-01-09,3200,Customer_2911,Hyderabad,Bus,Net Banking,12840.25,Confirmed
16676,2025-12-16,5497,Customer_743,Kolkata,Bus,UPI,10527.41,Confirmed
16677,2025-03-25,3867,Customer_3161,Kolkata,Train,Credit Card,10958.41,Cancelled
16678,2025-01-21,5583,Customer_1317,Hyderabad,Flight,Net Banking,4718.96,Confirmed
16679,2025-10-08,4882,Customer_4542,Bangalore,Flight,UPI,6758.92,Confirmed
16680,2025-12-24,3114,Customer_7567,Mumbai,Flight,UPI,12571.36,Confirmed
16681,2025-06-21,3136,Customer_7682,Mumbai,Flight,Net Banking,2060.76,Pending
16682,2025-01-25,1078,Customer_5515,Kolkata,Bus,UPI,9140.72,Confirmed
16683,2025-04-13,1377,Customer_7008,Delhi,Flight,Debit Card,5654.16,Confirmed
16684,2025-07-09,1164,Customer_3806,Hyderabad,Flight,Debit Card,4778.88,Confirmed
16685,2025-08-24,5844,Customer_1041,Pune,Train,Debit Card,4091.53,Cancelled
16686,2025-11-09,2720,Customer_6104,Bangalore,Train,Net Banking,3934.64,Confirmed
16687,2025-02-06,3984,Customer_1732,Chennai,Bus,Debit Card,4430.75,Cancelled
16688,2025-09-29,1154,Customer_1656,Mumbai,Bus,Net Banking,9666.26,Confirmed
16689,2025-10-20,2146,Customer_7410,Bangalore,Bus,Debit Card,2985.65,Confirmed
16690,2025-11-28,2063,Customer_6077,Delhi,Flight,UPI,22477.52,Pending
16691,2025-06-01,3216,Customer_6830,Delhi,Train,UPI,12698.95,Confirmed
16692,2025-10-09,3839,Customer_1568,Pune,Train,UPI,12867.0,Pending
16693,2025-01-20,2463,Customer_1811,Hyderabad,Flight,UPI,5671.76,Pending
16694,2025-05-17,4470,Customer_7875,Delhi,Hotel,Net Banking,21745.3,Confirmed
16695,2025-12-25,2516,Customer_5124,Delhi,Flight,Credit Card,20789.21,Confirmed
16696,2025-01-29,4050,Customer_2329,Pune,Hotel,Debit Card,1339.03,Confirmed
16697,2025-01-31,5423,Customer_3017,Pune,Flight,Credit Card,18443.91,Cancelled
16698,2025-01-19,2526,Customer_6677,Mumbai,Bus,Net Banking,5014.59,Confirmed
16699,2025-05-28,4610,Customer_1495,Mumbai,Hotel,Credit Card,14112.61,Confirmed
16700,2025-10-10,3392,Customer_7406,Delhi,Hotel,Credit Card,21827.7,Cancelled
16701,2025-12-16,1788,Customer_605,Kolkata,Bus,Debit Card,23384.29,Confirmed
16702,2025-12-07,3548,Customer_478,Pune,Hotel,Net Banking,5019.08,Confirmed
16703,2025-10-27,5657,Customer_6233,Kolkata,Train,UPI,23519.61,Confirmed
16704,2025-06-12,5608,Customer_7281,Hyderabad,Flight,UPI,2204.78,Confirmed
16705,2025-04-23,1515,Customer_5853,Mumbai,Hotel,Credit Card,22778.5,Confirmed
16706,2025-05-30,4062,Customer_4706,Mumbai,Bus,UPI,19421.99,Confirmed
16707,2025-11-26,5762,Customer_142,Pune,Flight,Net Banking,22888.71,Confirmed
16708,2025-09-12,2567,Customer_6806,Kolkata,Hotel,Debit Card,9470.58,Confirmed
16709,2025-03-28,2448,Customer_4656,Delhi,Flight,Net Banking,23549.09,Pending
16710,2025-12-16,1966,Customer_2099,Hyderabad,Hotel,UPI,20553.66,Cancelled
16711,2025-04-08,1363,Customer_6352,Kolkata,Train,UPI,8543.9,Confirmed
16712,2025-05-12,1107,Customer_2571,Kolkata,Bus,Debit Card,8803.89,Confirmed
16713,2025-11-08,4094,Customer_5628,Delhi,Train,Net Banking,9251.78,Confirmed
16714,2025-04-07,1622,Customer_4027,Chennai,Train,Credit Card,14925.28,Confirmed
16715,2025-04-08,5416,Customer_5390,Chennai,Hotel,Credit Card,4956.53,Cancelled
16716,2025-10-17,1509,Customer_1287,Kolkata,Train,Net Banking,11120.75,Confirmed
16717,2025-12-22,2064,Customer_4805,Pune,Bus,Net Banking,2157.68,Confirmed
16718,2025-08-15,4865,Customer_1210,Hyderabad,Flight,Net Banking,9278.73,Confirmed
16719,2025-05-25,1303,Customer_808,Chennai,Flight,Debit Card,16834.96,Confirmed
16720,2025-06-05,1968,Customer_7389,Pune,Flight,Credit Card,14942.0,Confirmed
16721,2025-09-27,2438,Customer_2129,Hyderabad,Hotel,Credit Card,8255.13,Confirmed
16722,2025-06-11,4521,Customer_3806,Chennai,Bus,Credit Card,6801.5,Confirmed
16723,2025-04-22,4871,Customer_4505,Bangalore,Hotel,Credit Card,8513.86,Confirmed
16724,2025-11-27,4500,Customer_974,Mumbai,Train,Debit Card,2203.91,Pending
16725,2025-07-04,3199,Customer_2939,Pune,Bus,Credit Card,6810.65,Confirmed
16726,2025-07-24,5354,Customer_6826,Kolkata,Train,Net Banking,17847.25,Cancelled
16727,2025-04-07,4901,Customer_86,Delhi,Bus,Credit Card,4879.34,Confirmed
16728,2025-02-24,3270,Customer_7724,Hyderabad,Flight,Debit Card,3886.65,Confirmed
16729,2025-04-27,1229,Customer_1797,Chennai,Bus,UPI,21228.4,Cancelled
16730,2025-04-03,3486,Customer_6248,Kolkata,Hotel,Debit Card,6295.54,Confirmed
16731,2025-10-20,1149,Customer_1308,Bangalore,Flight,Credit Card,6652.05,Confirmed
16732,2025-07-23,1909,Customer_460,Chennai,Bus,Debit Card,11844.45,Confirmed
16733,2025-10-09,4528,Customer_6884,Bangalore,Hotel,Debit Card,12061.84,Confirmed
16734,2025-07-08,1977,Customer_5820,Delhi,Hotel,Debit Card,5061.96,Pending
16735,2025-11-19,1634,Customer_2509,Mumbai,Train,Debit Card,14125.42,Cancelled
16736,2025-03-25,5717,Customer_1145,Kolkata,Flight,Net Banking,17545.66,Pending
16737,2025-06-29,3190,Customer_7829,Mumbai,Bus,UPI,12370.07,Confirmed
16738,2025-10-01,5149,Customer_7520,Bangalore,Bus,Debit Card,22438.15,Confirmed
16739,2025-06-30,5939,Customer_3889,Pune,Flight,Credit Card,24794.01,Confirmed
16740,2025-06-30,4474,Customer_6584,Kolkata,Train,Net Banking,13450.96,Confirmed
16741,2025-10-10,4780,Customer_4665,Chennai,Train,UPI,24331.04,Confirmed
16742,2025-10-14,2865,Customer_5973,Mumbai,Flight,Net Banking,16338.97,Cancelled
16743,2025-04-16,1298,Customer_3261,Chennai,Flight,Debit Card,13455.74,Confirmed
16744,2025-05-09,3739,Customer_7013,Hyderabad,Flight,Credit Card,21815.6,Confirmed
16745,2025-09-19,4725,Customer_4646,Chennai,Hotel,Credit Card,24179.13,Cancelled
16746,2025-01-11,4391,Customer_5833,Pune,Flight,Net Banking,24975.73,Cancelled
16747,2025-06-11,5540,Customer_6373,Hyderabad,Train,Credit Card,19099.82,Confirmed
16748,2025-06-30,1097,Customer_1410,Hyderabad,Bus,Credit Card,12389.86,Pending
16749,2025-08-01,4197,Customer_5251,Mumbai,Bus,UPI,7752.89,Confirmed
16750,2025-10-01,3105,Customer_4267,Hyderabad,Train,Credit Card,14170.53,Confirmed
16751,2025-01-21,5272,Customer_1354,Chennai,Bus,Credit Card,19549.47,Confirmed
16752,2025-10-02,5814,Customer_4131,Kolkata,Train,Net Banking,1157.2,Confirmed
16753,2025-09-17,4522,Customer_1225,Delhi,Hotel,Net Banking,7057.44,Confirmed
16754,2025-11-29,5418,Customer_1192,Pune,Bus,Net Banking,9187.79,Confirmed
16755,2025-04-26,1845,Customer_1533,Chennai,Hotel,Credit Card,19608.72,Confirmed
16756,2025-01-25,5185,Customer_1917,Bangalore,Bus,Net Banking,15532.03,Confirmed
16757,2025-11-29,5226,Customer_7679,Kolkata,Flight,Credit Card,10929.81,Confirmed
16758,2025-09-11,4881,Customer_3318,Bangalore,Hotel,UPI,23022.04,Confirmed
16759,2025-07-30,2052,Customer_1248,Chennai,Hotel,Debit Card,13684.58,Cancelled
16760,2025-11-01,4848,Customer_6485,Bangalore,Hotel,Debit Card,18235.85,Cancelled
16761,2025-11-17,4615,Customer_2618,Delhi,Train,Debit Card,16559.07,Confirmed
16762,2025-12-05,4157,Customer_5922,Bangalore,Bus,Net Banking,21533.45,Confirmed
16763,2025-09-14,3105,Customer_4633,Mumbai,Flight,UPI,20403.28,Confirmed
16764,2025-06-17,1993,Customer_2026,Kolkata,Train,Debit Card,24731.27,Confirmed
16765,2025-12-03,4096,Customer_3512,Kolkata,Bus,Credit Card,9790.18,Confirmed
16766,2025-01-21,1189,Customer_4640,Kolkata,Hotel,UPI,4539.37,Cancelled
16767,2025-03-27,3123,Customer_5742,Delhi,Train,Net Banking,19115.53,Confirmed
16768,2025-01-15,3418,Customer_7781,Kolkata,Flight,Debit Card,21930.49,Confirmed
16769,2025-02-19,5994,Customer_5270,Mumbai,Hotel,Debit Card,1832.11,Cancelled
16770,2025-10-31,3898,Customer_7873,Mumbai,Train,Debit Card,8655.48,Pending
16771,2025-11-01,5601,Customer_3693,Kolkata,Hotel,UPI,20276.25,Confirmed
16772,2025-07-15,2966,Customer_6500,Delhi,Bus,UPI,17244.19,Confirmed
16773,2025-12-30,5278,Customer_7957,Pune,Bus,Credit Card,19004.88,Cancelled
16774,2025-10-28,5249,Customer_4841,Mumbai,Flight,UPI,13808.39,Confirmed
16775,2025-10-15,4411,Customer_6096,Bangalore,Bus,UPI,9855.06,Confirmed
16776,2025-09-02,4946,Customer_5116,Chennai,Bus,Credit Card,20379.08,Pending
16777,2025-12-19,2046,Customer_4629,Delhi,Bus,Debit Card,14086.23,Confirmed
16778,2025-07-20,3573,Customer_6517,Kolkata,Hotel,Debit Card,13117.9,Confirmed
16779,2025-07-12,1605,Customer_3484,Chennai,Hotel,UPI,18503.68,Confirmed
16780,2025-12-02,2366,Customer_3324,Delhi,Bus,Credit Card,5176.24,Cancelled
16781,2025-05-26,3926,Customer_1939,Delhi,Hotel,Debit Card,14857.1,Confirmed
16782,2025-11-06,2958,Customer_1016,Mumbai,Bus,Net Banking,7958.16,Confirmed
16783,2025-05-07,2064,Customer_6158,Chennai,Flight,Net Banking,1025.51,Confirmed
16784,2025-06-24,1517,Customer_6359,Pune,Train,Credit Card,18847.26,Cancelled
16785,2025-05-14,3454,Customer_2584,Kolkata,Train,Credit Card,12129.8,Confirmed
16786,2025-03-07,5233,Customer_5140,Bangalore,Bus,UPI,22629.56,Confirmed
16787,2025-12-31,4807,Customer_928,Chennai,Flight,Net Banking,12754.07,Cancelled
16788,2025-10-06,3589,Customer_1512,Delhi,Bus,Debit Card,749.64,Confirmed
16789,2025-09-03,3272,Customer_1738,Bangalore,Train,Credit Card,10514.31,Confirmed
16790,2025-12-29,3308,Customer_6580,Mumbai,Flight,Net Banking,4691.31,Confirmed
16791,2025-08-25,2102,Customer_5441,Bangalore,Hotel,Debit Card,23066.43,Confirmed
16792,2025-06-20,5792,Customer_3039,Bangalore,Train,Net Banking,11422.08,Cancelled
16793,2025-02-20,1810,Customer_7220,Chennai,Train,Debit Card,13012.0,Confirmed
16794,2025-11-24,4763,Customer_6501,Delhi,Bus,Net Banking,9454.66,Confirmed
16795,2025-12-25,5568,Customer_1722,Delhi,Flight,Debit Card,13294.49,Confirmed
16796,2025-06-02,1076,Customer_2767,Delhi,Flight,Debit Card,2528.41,Cancelled
16797,2025-03-21,3309,Customer_7016,Hyderabad,Hotel,Credit Card,11738.96,Pending
16798,2025-05-25,2025,Customer_4703,Mumbai,Flight,Debit Card,16754.36,Cancelled
16799,2025-10-01,3064,Customer_3420,Chennai,Bus,Credit Card,9620.23,Confirmed
16800,2025-06-04,5439,Customer_2826,Delhi,Flight,Net Banking,10120.35,Cancelled
16801,2025-12-03,3741,Customer_4422,Bangalore,Flight,UPI,21016.78,Cancelled
16802,2025-12-29,5941,Customer_6671,Hyderabad,Flight,UPI,13647.34,Confirmed
16803,2025-11-21,4999,Customer_2735,Mumbai,Hotel,Net Banking,14897.38,Confirmed
16804,2025-12-02,4228,Customer_219,Delhi,Hotel,Credit Card,7772.01,Confirmed
16805,2025-05-23,5269,Customer_522,Hyderabad,Train,UPI,12333.0,Cancelled
16806,2025-10-25,4558,Customer_405,Kolkata,Train,UPI,1822.04,Confirmed
16807,2025-02-03,1845,Customer_5139,Mumbai,Hotel,Debit Card,11042.27,Confirmed
16808,2025-10-31,1692,Customer_580,Pune,Flight,Credit Card,20166.04,Pending
16809,2025-08-27,5048,Customer_4886,Pune,Hotel,Credit Card,4455.71,Confirmed
16810,2025-05-18,2332,Customer_1855,Bangalore,Hotel,Debit Card,19229.7,Confirmed
16811,2025-09-11,4037,Customer_6438,Kolkata,Bus,Net Banking,9668.28,Cancelled
16812,2025-01-05,5332,Customer_6159,Hyderabad,Flight,UPI,1163.01,Cancelled
16813,2025-06-25,2274,Customer_4422,Chennai,Hotel,Debit Card,23853.59,Confirmed
16814,2025-08-02,2244,Customer_3698,Kolkata,Bus,Net Banking,4943.26,Confirmed
16815,2025-12-30,1337,Customer_5067,Mumbai,Train,Net Banking,8701.83,Confirmed
16816,2025-01-23,4294,Customer_1836,Hyderabad,Bus,Credit Card,12277.83,Confirmed
16817,2025-11-14,1336,Customer_158,Hyderabad,Flight,Net Banking,23761.36,Cancelled
16818,2025-01-13,2867,Customer_3176,Mumbai,Train,Debit Card,14738.61,Confirmed
16819,2025-08-29,5005,Customer_5912,Hyderabad,Train,Credit Card,22680.85,Cancelled
16820,2025-10-03,1494,Customer_1622,Hyderabad,Flight,Credit Card,14329.4,Pending
16821,2025-04-02,5642,Customer_3678,Mumbai,Train,UPI,5532.2,Cancelled
16822,2025-04-18,4886,Customer_7854,Kolkata,Train,Credit Card,14327.11,Confirmed
16823,2025-08-17,1160,Customer_7044,Bangalore,Bus,Net Banking,2960.89,Confirmed
16824,2025-06-01,3036,Customer_7922,Pune,Train,Net Banking,3367.94,Confirmed
16825,2025-04-18,2741,Customer_5894,Chennai,Flight,Net Banking,3333.8,Confirmed
16826,2025-10-16,2507,Customer_806,Mumbai,Train,UPI,800.19,Confirmed
16827,2025-06-25,4560,Customer_1306,Delhi,Bus,Debit Card,4206.52,Confirmed
16828,2025-11-16,2375,Customer_2195,Hyderabad,Hotel,UPI,9147.98,Confirmed
16829,2025-10-13,2553,Customer_514,Kolkata,Train,Debit Card,2266.85,Confirmed
16830,2025-12-30,3281,Customer_7236,Chennai,Flight,Net Banking,650.99,Cancelled
16831,2025-11-25,2868,Customer_504,Chennai,Hotel,Debit Card,3250.66,Confirmed
16832,2025-12-31,2601,Customer_7237,Mumbai,Train,Net Banking,23433.42,Confirmed
16833,2025-08-29,4827,Customer_7727,Delhi,Flight,Net Banking,13378.12,Confirmed
16834,2025-05-25,4480,Customer_5987,Delhi,Bus,Net Banking,11158.08,Confirmed
16835,2025-12-22,2299,Customer_4509,Bangalore,Hotel,Debit Card,12435.35,Confirmed
16836,2025-01-14,1710,Customer_5184,Delhi,Bus,Credit Card,14092.81,Pending
16837,2025-10-02,5167,Customer_2640,Pune,Bus,UPI,3141.86,Confirmed
16838,2025-03-12,3046,Customer_766,Mumbai,Bus,Net Banking,14826.53,Confirmed
16839,2025-11-11,3881,Customer_237,Chennai,Flight,Debit Card,20938.47,Pending
16840,2025-07-14,2817,Customer_4492,Chennai,Flight,Debit Card,14235.81,Confirmed
16841,2025-12-19,3198,Customer_2005,Delhi,Bus,UPI,22134.67,Confirmed
16842,2025-10-27,4332,Customer_5961,Hyderabad,Bus,Debit Card,3886.64,Confirmed
16843,2025-01-11,2103,Customer_7307,Kolkata,Flight,Credit Card,20734.22,Confirmed
16844,2025-04-16,4177,Customer_1800,Pune,Train,UPI,16734.05,Confirmed
16845,2025-09-15,4594,Customer_3388,Kolkata,Hotel,Debit Card,15289.96,Confirmed
16846,2025-07-15,4474,Customer_7834,Bangalore,Flight,UPI,14924.95,Cancelled
16847,2025-05-25,5815,Customer_4000,Delhi,Train,Credit Card,3414.18,Confirmed
16848,2025-08-08,3177,Customer_1447,Pune,Flight,Credit Card,16227.59,Pending
16849,2025-12-16,2194,Customer_132,Mumbai,Flight,Debit Card,10270.11,Confirmed
16850,2025-06-23,5501,Customer_6370,Bangalore,Hotel,UPI,2049.79,Cancelled
16851,2025-08-04,1535,Customer_3676,Pune,Flight,Credit Card,5528.77,Confirmed
16852,2025-04-03,2069,Customer_5593,Delhi,Train,Net Banking,11343.16,Confirmed
16853,2025-09-17,5369,Customer_2035,Bangalore,Flight,UPI,24827.96,Confirmed
16854,2025-03-04,1132,Customer_4214,Hyderabad,Hotel,Net Banking,11051.32,Cancelled
16855,2025-01-29,1263,Customer_4734,Mumbai,Flight,Net Banking,4169.57,Confirmed
16856,2025-10-02,5462,Customer_2045,Delhi,Bus,UPI,22591.88,Confirmed
16857,2025-12-13,3052,Customer_6060,Chennai,Hotel,Debit Card,1363.32,Confirmed
16858,2025-10-12,5946,Customer_5859,Mumbai,Flight,Credit Card,3604.81,Confirmed
16859,2025-03-11,5089,Customer_4435,Hyderabad,Bus,Debit Card,12106.26,Confirmed
16860,2025-10-06,3847,Customer_6563,Pune,Bus,UPI,2773.08,Confirmed
16861,2025-08-19,1357,Customer_1459,Hyderabad,Hotel,Net Banking,14503.85,Confirmed
16862,2025-10-29,5420,Customer_5299,Chennai,Hotel,Net Banking,4365.29,Confirmed
16863,2025-09-12,1750,Customer_2023,Kolkata,Flight,Net Banking,16446.01,Cancelled
16864,2025-06-21,4250,Customer_1949,Mumbai,Train,Debit Card,3382.77,Confirmed
16865,2025-06-29,5351,Customer_6606,Delhi,Hotel,Debit Card,20347.55,Confirmed
16866,2025-09-21,3258,Customer_1621,Chennai,Flight,Net Banking,18478.84,Cancelled
16867,2025-07-02,1910,Customer_4772,Kolkata,Bus,Credit Card,23172.38,Confirmed
16868,2025-11-18,4810,Customer_3814,Delhi,Bus,UPI,2176.24,Confirmed
16869,2025-07-24,1583,Customer_6862,Bangalore,Flight,Debit Card,14104.78,Confirmed
16870,2025-09-06,4438,Customer_7272,Delhi,Hotel,Net Banking,17866.91,Confirmed
16871,2025-08-01,1576,Customer_2162,Bangalore,Flight,Net Banking,22615.28,Confirmed
16872,2025-06-08,3576,Customer_7868,Delhi,Flight,UPI,12310.32,Confirmed
16873,2025-04-10,2871,Customer_7439,Bangalore,Hotel,Debit Card,23807.23,Confirmed
16874,2025-11-13,2152,Customer_6707,Mumbai,Train,Credit Card,3500.74,Cancelled
16875,2025-04-22,5990,Customer_4402,Kolkata,Train,Debit Card,11114.12,Confirmed
16876,2025-11-04,2783,Customer_1758,Hyderabad,Train,Credit Card,6702.71,Confirmed
16877,2025-06-15,2093,Customer_4719,Mumbai,Flight,Debit Card,4307.01,Pending
16878,2025-02-05,3099,Customer_4151,Chennai,Hotel,Debit Card,7526.16,Confirmed
16879,2025-04-22,5532,Customer_524,Mumbai,Train,Credit Card,16785.59,Confirmed
16880,2025-03-28,3141,Customer_2482,Mumbai,Hotel,Debit Card,12338.46,Confirmed
16881,2025-07-02,3133,Customer_4286,Hyderabad,Train,Net Banking,4947.95,Cancelled
16882,2025-03-26,1517,Customer_4485,Pune,Bus,Net Banking,1277.13,Confirmed
16883,2025-09-26,1741,Customer_6811,Mumbai,Bus,Debit Card,23125.74,Cancelled
16884,2025-06-14,3477,Customer_7503,Chennai,Hotel,Credit Card,8196.33,Confirmed
16885,2025-10-30,5958,Customer_346,Mumbai,Train,Debit Card,3625.84,Confirmed
16886,2025-03-31,3876,Customer_2313,Mumbai,Hotel,Net Banking,4080.62,Confirmed
16887,2025-08-26,1042,Customer_7016,Mumbai,Hotel,Net Banking,6708.93,Confirmed
16888,2025-01-22,4441,Customer_7272,Kolkata,Hotel,Net Banking,6154.9,Cancelled
16889,2025-06-16,1403,Customer_1699,Mumbai,Flight,UPI,7348.98,Cancelled
16890,2025-08-03,2326,Customer_141,Hyderabad,Train,Net Banking,6024.99,Pending
16891,2025-02-27,3216,Customer_6893,Kolkata,Train,Debit Card,11050.84,Confirmed
16892,2025-01-30,3149,Customer_6700,Hyderabad,Hotel,Net Banking,19257.29,Confirmed
16893,2025-04-16,3393,Customer_4335,Chennai,Bus,Net Banking,1165.88,Pending
16894,2025-11-26,3650,Customer_5550,Pune,Hotel,Credit Card,5166.34,Confirmed
16895,2025-06-16,5537,Customer_7777,Chennai,Bus,Debit Card,17943.66,Confirmed
16896,2025-12-16,5345,Customer_1122,Chennai,Train,Net Banking,4147.57,Confirmed
16897,2025-06-03,1877,Customer_6007,Pune,Train,UPI,18662.57,Confirmed
16898,2025-11-23,2886,Customer_2884,Mumbai,Hotel,Net Banking,13112.83,Cancelled
16899,2025-01-07,2303,Customer_7629,Pune,Flight,Net Banking,22099.57,Cancelled
16900,2025-07-16,2740,Customer_5066,Delhi,Train,UPI,748.92,Confirmed
16901,2025-11-17,2112,Customer_6709,Kolkata,Train,Debit Card,19716.74,Cancelled
16902,2025-02-15,4876,Customer_6765,Mumbai,Train,Debit Card,14519.17,Confirmed
16903,2025-01-18,2898,Customer_6401,Delhi,Flight,Net Banking,11987.53,Confirmed
16904,2025-06-02,1247,Customer_1035,Chennai,Train,Credit Card,4070.13,Confirmed
16905,2025-09-21,4260,Customer_4274,Mumbai,Hotel,Net Banking,6234.55,Confirmed
16906,2025-03-15,1567,Customer_7561,Pune,Bus,Debit Card,19757.73,Confirmed
16907,2025-05-25,4809,Customer_7462,Pune,Train,Credit Card,4150.72,Confirmed
16908,2025-04-12,2188,Customer_983,Kolkata,Train,UPI,13420.0,Pending
16909,2025-12-01,3595,Customer_2445,Pune,Flight,Net Banking,5586.93,Confirmed
16910,2025-12-01,2353,Customer_3461,Pune,Bus,UPI,12487.16,Pending
16911,2025-05-01,4612,Customer_2585,Chennai,Bus,UPI,6741.14,Confirmed
16912,2025-06-25,1980,Customer_4734,Hyderabad,Flight,Net Banking,9102.23,Confirmed
16913,2025-03-04,5965,Customer_2314,Chennai,Hotel,UPI,20159.88,Confirmed
16914,2025-10-23,1168,Customer_1157,Mumbai,Train,Net Banking,1409.37,Confirmed
16915,2025-03-25,4164,Customer_7446,Hyderabad,Bus,Debit Card,23145.3,Confirmed
16916,2025-01-15,3671,Customer_1578,Pune,Bus,Debit Card,8324.86,Confirmed
16917,2025-12-21,1378,Customer_3033,Hyderabad,Hotel,Credit Card,15103.03,Confirmed
16918,2025-05-14,2932,Customer_5221,Delhi,Hotel,Credit Card,5932.98,Confirmed
16919,2025-05-01,1193,Customer_6548,Bangalore,Train,UPI,9289.01,Cancelled
16920,2025-11-15,1263,Customer_1308,Hyderabad,Flight,Credit Card,11761.8,Confirmed
16921,2025-05-08,2471,Customer_7445,Bangalore,Flight,Debit Card,17374.29,Confirmed
16922,2025-10-15,3015,Customer_4235,Chennai,Hotel,Credit Card,21890.71,Pending
16923,2025-10-28,5616,Customer_7389,Chennai,Hotel,UPI,21720.17,Confirmed
16924,2025-06-29,2300,Customer_4165,Hyderabad,Bus,Credit Card,8756.72,Confirmed
16925,2025-03-23,4200,Customer_2853,Delhi,Hotel,Debit Card,2673.44,Pending
16926,2025-01-13,4373,Customer_2225,Chennai,Bus,Credit Card,23162.96,Confirmed
16927,2025-01-24,1573,Customer_3445,Bangalore,Flight,UPI,1252.06,Confirmed
16928,2025-06-17,2537,Customer_7877,Hyderabad,Flight,Debit Card,22086.08,Confirmed
16929,2025-09-27,2383,Customer_4641,Kolkata,Bus,Net Banking,1132.65,Cancelled
16930,2025-03-11,2380,Customer_6445,Hyderabad,Train,Credit Card,24427.21,Cancelled
16931,2025-11-14,4537,Customer_1252,Delhi,Flight,UPI,773.11,Confirmed
16932,2025-03-30,4159,Customer_1672,Hyderabad,Train,Credit Card,916.48,Confirmed
16933,2025-07-08,2523,Customer_1396,Mumbai,Bus,Net Banking,12963.43,Confirmed
16934,2025-09-14,5991,Customer_1015,Bangalore,Train,Net Banking,16835.86,Confirmed
16935,2025-08-05,5612,Customer_4742,Kolkata,Bus,Credit Card,9143.14,Confirmed
16936,2025-02-01,4932,Customer_6543,Pune,Bus,Debit Card,15344.47,Confirmed
16937,2025-05-21,4622,Customer_3215,Kolkata,Hotel,Debit Card,21223.5,Confirmed
16938,2025-06-10,1895,Customer_757,Mumbai,Flight,Debit Card,19991.82,Cancelled
16939,2025-02-01,4393,Customer_2032,Mumbai,Flight,Net Banking,22159.93,Confirmed
16940,2025-11-08,1464,Customer_7305,Bangalore,Bus,Net Banking,4399.48,Confirmed
